id,name,assoc_names,original_langauge,authors,genres,tags,start_year,licensed,original_publisher,english_publisher,complete_original,chapters_original_current,complete_translated,chapter_latest_translated,release_freq,activity_week_rank,activity_month_rank,activity_all_time_rank,on_reading_lists,reading_list_month_rank,reading_list_all_time_rank,rating,rating_votes,related_series_ids,recommended_series_ids,recommendation_list_ids
8731,Earphones,,filipino,[],"['romance', 'school life', 'shoujo']","['female protagonist', 'music', 'oneshot']",,,wattpad,,True,,,oneshot,10.0,2000,2000,4751,221,4950,5395,3.8,25,,"['8423', '9024', '10927']",
7904,Link the Orc,['링크 더 오크'],korean,"['refrigerator', '냉장고1']","['action', 'adventure', 'fantasy']","['game elements', 'gods', 'male protagonist', 'monsters', 'orcs', 'parallel worlds', 'wars']",2016,,munpia,,True,228 chapters,False,c3,442.0,2000,2000,3562,507,2162,4153,3.9,40,,,
1775,RPG World,"['RPG W(・∀・)RLD – Roleplay World', 'RPG W(・∀・)RLD ―ろーぷれ・わーるど―']",japanese,"['yoru yoshikura', '吉村夜']","['adventure', 'fantasy', 'supernatural']","['gamers', 'mmorpg']",2009,False,fujimi shobo,,True,15 volumes,False,v1c1,1492.0,2000,2000,6276,111,6619,6138,3.4,13,,,
8534,The Last Apostle,['最后一个使徒'],chinese,"['juantu', 'volume of soil', '卷土']","['action', 'adventure', 'fantasy']","['fantasy world', 'game elements', 'magic', 'male protagonist', 'romantic subplot', 'slaves', 'summoning magic']",2016,False,qidian,,False,229,False,c5,210.7,2000,2000,4490,434,2854,4407,3.7,36,"['7422', '8545']",,[83]
5817,Reincarnated Into Other World With Cheat Like Ability ~Internet Was Strongest Even In Other World,['チート能力で異世界無双～インターネットは異世界でも最強だった件～'],japanese,['王水'],"['action', 'adventure', 'comedy', 'fantasy', 'harem', 'slice of life']","['cheats', 'guilds', 'male protagonist', 'overpowered protagonist', 'protagonist strong from the start', 'r-15', 'slaves', 'sword and magic', 'transmigration']",2016,,syosetu,,True,92 chapters,False,c56,87.6,2000,4664,1065,2201,1159,1729,2.9,118,,['8122'],
164,Romance RPG,['戀愛RPG'],chinese,"['yu wo', '御我']","['action', 'adventure', 'fantasy', 'romance', 'shoujo', 'supernatural']","['antique shop', 'handsome male lead', 'honest protagonist', 'hot-blooded protagonist', 'male protagonist', 'mismatched couple', 'sentient objects', 'sharp-tongued characters', 'shy characters', 'singers', 'sword and magic', 'transported into a game world', 'ugly to beautiful']",2006,False,華中書局,,True,1 volumes,,short story 3,14.3,2000,2000,3843,916,3494,3197,3.6,61,,,
6016,Scriptures of the Great Emperor,"['Dà Dì Jīng', 'Great Emperor Scripture', '大帝经']",chinese,"['tian ya zhu meng', '天涯逐梦']","['action', 'adventure', 'comedy', 'fantasy', 'martial arts', 'xuanhuan']","['cultivation', 'male protagonist', 'reincarnated in another world', 'strength-based social hierarchy', 'weak to strong']",,,qidian,,False,171 chapters,False,c22,96.9,2000,2000,3658,877,2397,3264,3.9,58,,"['5495', '4010']",
8616,Shokugeki no Imitation Chef,"['Shiji Zi Maopai Xiao Dangjia', '食戟之冒牌小当家']",chinese,"['gentlemen dong', '绅士东']","['action', 'comedy']","['chefs', 'cooking', 'fanfiction', 'male protagonist']",2016,False,qidian,,False,,False,c1,1257.0,2000,2000,3574,167,2735,5739,1.8,73,,['10326'],
8531,The Legend of the Extraordinaries,['超凡传'],chinese,"['xiao qian', '萧潜']","['action', 'adventure', 'drama', 'fantasy', 'martial arts', 'mystery', 'tragedy']",['female protagonist'],2016,False,qidian,,False,319 chapters,False,c7,180.4,2000,2000,4088,237,5172,5302,3.2,29,"['472', '731']",,
8584,The Villainous Lady Aims to Overthrow the Heroine ~Fight!~,['悪役令嬢は、打倒ヒロインを目指す\u3000～Fight!～'],japanese,['aska'],"['comedy', 'fantasy', 'romance', 'school life', 'shoujo']","['arranged marriage', 'beautiful female lead', 'engagement', 'female protagonist', 'handsome male lead', 'honest protagonist', 'lack of common sense', 'otome game', 'reincarnated in a game world', 'rivalry', 'short story', 'stubborn protagonist', 'villainess noble girls', 'wealthy characters']",2014,False,syosetu,,True,4 chapters,,c4,0.8,2394,2731,2041,2502,1624,1530,4.3,174,['1929'],"['9991', '5570', '9088', '635', '7750', '8122']","[9009, 8589, 7778, 5632, 5560]"
3992,39 – The Legend of Sun Knight,,chinese,"['yu wo', '御我']","['action', 'adventure', 'comedy', 'fantasy', 'supernatural']","['androgynous characters', 'friendship', 'genius protagonist', 'hard-working protagonist', 'knights', 'magic', 'male protagonist', 'misunderstandings', 'necromancer', 'priests', 'protagonist strong from the start', 'zombies']",2015,False,angel publishing,,True,1 volumes,False,v1 epilogue,108.8,3680,2000,3041,1501,2251,2378,4.4,114,"['157', '159']","['6612', '4354', '8808', '636', '23069']","[2488, 1818, 51]"
8590,The Legendary Sword I picked up is Different,['俺の拾った伝説の剣がなんか違う'],japanese,['torimaru karasuma'],"['comedy', 'fantasy']","['dragons', 'fantasy world', 'male protagonist', 'oneshot', 'sentient objects', 'sword and magic']",2016,False,,,True,1,,short story,2000.0,2000,2000,5411,197,3252,5548,3.3,15,,,[3467]
8545,Ace Evolution,"['Death Battlefield', '王牌进化', '玩命战场']",chinese,"['juantu', 'volume of soil', '卷土']","['action', 'fantasy', 'martial arts', 'mature', 'mystery', 'supernatural']","['assassins', 'confident protagonist', 'cunning protagonist', 'firearms', 'game elements', 'male protagonist', 'romantic subplot', 'schemes and conspiracies', 'servants', 'skill assimilation', 'survival game', 'transported to another world', 'weak to strong', 'world travel']",,,qidian,,True,5 volumes,False,prologue c1-c3,1263.0,2000,2000,4490,288,2367,5030,3.4,31,"['7422', '8534']",,[83]
536,EC,,japanese,"['otori ishinei', '鳳石生']","['adventure', 'comedy', 'fantasy', 'sci-fi', 'seinen']","['game elements', 'multiple protagonists']",1999,False,,,,,False,v4c3,120.1,2000,4657,4845,615,3225,3858,4.0,41,,,
8319,The Mighty Female Immortal,['极品女仙'],chinese,['金铃动'],"['action', 'adventure', 'martial arts', 'romance', 'xianxia']","['beautiful female lead', 'female protagonist', 'pill concocting', 'transmigration', 'transported to another world', 'unique cultivation technique', 'weak to strong']",2011,False,qdmm,,True,3361 chapters,False,c11,116.5,2000,4691,2416,1388,1347,2507,4.1,67,,"['6571', '7674', '5504', '4830', '5154', '7983']",
8250,Detective A,['Detektif A'],indonesian,['shaskya dwi'],"['action', 'mystery']","['detectives', 'female protagonist']",2016,False,,,False,,False,c1,643.0,2000,2000,6217,116,5648,6104,2.8,5,,,
1786,Ark The Legend,['아크 더 레전드'],korean,['yoo seong'],"['action', 'adventure', 'comedy', 'drama', 'fantasy', 'martial arts', 'sci-fi', 'seinen', 'slice of life']","['average-looking protagonist', 'firearms', 'male protagonist', 'mmorpg', 'romantic subplot', 'virtual reality']",2014,False,rok media,,True,42 volumes,False,v16c9 part2,97.3,2000,3020,2357,2708,2127,1414,3.9,204,['186'],"['392', '829', '186', '7206', '7050', '4711']","[6282, 776]"
8465,Death is the Beginning,['死亡开端'],chinese,['zhttty'],"['action', 'adventure', 'fantasy', 'supernatural']","['cultivation', 'magic beasts', 'male protagonist', 'modern day', 'monsters', 'souls', 'sword and magic']",2009,,qidian,,True,340 chapters,False,c2 part2,318.0,2000,2000,4478,332,3853,4821,3.6,30,['370'],,
4124,Light Beyond (WN),"['michi hate no mukou no hikari', '道果ての向こうの光']",japanese,"['akizuki asuka', '秋月\u3000アスカ']","['adventure', 'fantasy', 'romance', 'shoujo']","['beautiful female lead', 'body swap', 'bodyguards', 'caring protagonist', 'cold love interests', 'determined protagonist', 'engagement', 'fantasy world', 'female protagonist', 'hiding true identity', 'honest protagonist', 'kind love interests', 'knights', 'magic', 'mysterious past', 'mystery solving', 'past plays a big role', 'politics', 'religions', 'saints', 'selfless protagonist', 'sentimental protagonist', 'suicides', 'transmigration']",2015,False,syosetu,,True,87 chapters,False,c6,269.5,2000,2000,4376,799,2473,3385,4.1,38,['8605'],,"[7777, 2486]"
7234,Youhei Monogatari ~Junsuinaru Hangyakusha (Rebellion)~,"['The Story of Mercenaries - The True Rebellion~', '傭兵物語 ～純粋なる叛逆者(リベリオン)~']",japanese,['shindou jr. kazuhiko'],"['action', 'adventure', 'fantasy', 'romance', 'tragedy']","['firearms', 'guilds', 'male protagonist', 'monsters']",2012,False,hifumi shobo,,False,320 chapters,False,c6,106.0,2000,3675,2917,1491,1962,2387,4.2,61,,,
6772,Raid Breaker,['레이드 브레이커'],korean,"['sung-jin', '성진']","['action', 'mecha', 'sci-fi', 'shounen', 'supernatural']","['alternate world', 'beasts', 'dungeons', 'firearms', 'game elements', 'gate to another world', 'male protagonist', 'modern day']",2015,,munpia,,True,228 chapters,False,v1c7 part2,157.3,2000,2000,3486,760,1813,3471,3.8,73,,"['1220', '6825', '5651', '6317', '7050']",
8389,Kyou Kara Ore wa Loli no Himo!,"[""I'm Living off a Loli from Today!"", '今日から俺はロリのヒモ!']",japanese,"['akatsuki yuki', '暁 雪']","['comedy', 'slice of life']","['adapted to manga', 'loli', 'lolicon', 'male protagonist', 'modern day', 'writers']",2016,,,,False,3 volumes,False,v1c1,1273.0,2000,4674,5146,437,1728,4393,4.1,17,,"['1256', '12493', '698', '14187', '8122']",
4790,Isekai Teni Jobumasuta e no Michi,"['The Road to become a Jobmaster after a Transition to Another World.', '異世界転移ジョブマスターへの道']",japanese,['otori-chan'],"['adventure', 'fantasy']","['game elements', 'male protagonist', 'monsters', 'r-15', 'sword and magic', 'transported to another world']",2016,False,syosetu,,False,100,False,c8,194.0,2000,2000,3770,990,1592,3069,3.4,35,,"['6612', '5325', '4919']",
8423,A Daughter’s Hatred,,filipino,['xxdeprimido'],"['slice of life', 'tragedy']","['female protagonist', 'oneshot']",2015,,,,True,,,part2 (end),2000.0,2000,2000,4329,124,2682,6041,2.3,36,,"['8731', '9024', '10927', '22157']",
8335,Headless Villainess,"['I became the beheaded corpse of the executed villainess', '処刑後の悪役令嬢の胴体になりました']",japanese,"['satou mato', '佐藤真登']","['comedy', 'fantasy', 'horror']","['female protagonist', 'heartwarming', 'humanoid protagonist', 'revenge', 'ruthless protagonist', 'short story', 'villainess noble girls']",2016,,syosetu,,,,False,,323.8,4298,4695,3171,910,2367,3213,4.0,83,,"['18891', '19924', '5243', '25686', '27190', '16621']","[8589, 5560, 1989, 933, 546]"
8404,"Goodbye, Fairy","['Beruf Series I - Goodbye, Fairy', 'Sayonara Yousei', 'さよなら妖精']",japanese,['yonezawa honobu'],"['mystery', 'psychological']",[],2004,False,tokyo sogensha,,True,1 volumes,False,v1c1,638.0,2000,2000,6313,103,2854,6201,3.0,5,,['920'],
8407,Greetings of the Universe,['宇宙のあいさつ'],japanese,"[""hoshi shin'ichi"", '星 新一']","['mystery', 'sci-fi']","['aliens', 'futuristic setting', 'oneshot', 'outer space']",1977,False,shinchosha,,True,,,short story,2000.0,2000,2000,5765,133,3323,5983,3.6,17,,,"[1942, 933]"
1360,Virtual World: Close Combat Mage,"['VW:CCM', 'Wǎngyóu zhī jìnzhàn fǎshī', '网游之近战法师']",chinese,"['butterfly blue', '蝴蝶蓝']","['action', 'adventure', 'comedy', 'fantasy', 'martial arts']","['adapted to manhua', 'arrogant characters', 'calm protagonist', 'carefree protagonist', 'enemies become allies', 'game elements', 'game ranking system', 'gamers', 'grinding', 'guilds', 'helpful protagonist', 'hidden abilities', 'hiding true identity', 'honest protagonist', 'level system', 'male protagonist', 'mercenaries', 'mmorpg', 'modern day', 'naive protagonist', 'overpowered protagonist', 'protagonist strong from the start', 'quirky characters', 'strength-based social hierarchy', 'strong to stronger', 'sword and magic', 'sword wielder', 'teamwork', 'thieves', 'underestimated protagonist', 'virtual reality']",2008,True,qidian,gravity tales,True,971 chapters,False,char illustration,1277.0,1377,2568,376,4411,3861,735,3.7,156,,"['880', '10763', '16092', '11826', '829', '11532']","[6985, 5520, 4771, 870, 87]"
4070,I Made a Slave Harem Using a Charm Cheat in a Different World,"['Isekai de Miryou Cheat wo Tsukatte Dorei Harem wo Tsukuttemita', '異世界で魅了チートを使って奴隷ハーレムをつくってみた']",japanese,"['ooishi negai', '大石ねがい']","['adult', 'adventure', 'ecchi', 'fantasy', 'harem', 'mature']","['an*l', 'beautiful female lead', 'cheats', 'contracts', 'demons', 'domestic affairs', 'elves', 'enemies become lovers', 'fantasy world', 'first-time intercourse', 'f*llatio', 'futanari', 'goddesses', 'harem-seeking protagonist', 'h*ndjob', 'knights', 'male protagonist', 'mind break', 'mind control', 'pirates', 'r-18', 'r*pe victim becomes lover', 'r*pe', 's*x slaves', 'slave harem', 'succubus', 'sword and magic', 'transported to another world']",2015,False,paradigm,,True,101 chapters,False,c93,95.2,2810,3255,1351,6595,1055,365,3.5,273,,"['8122', '616']","[7696, 7418, 1718, 1076]"
1192,Absolute Duo,['アブソリュート・デュオ'],japanese,['hiiragi★takumi'],"['action', 'ecchi', 'harem', 'martial arts', 'romance', 'school life', 'seinen', 'supernatural']","['adapted to anime', 'adapted to manga', 'average-looking protagonist', 'death of loved ones', 'genetic modifications', 'kuudere', 'loli', 'male protagonist', 'protagonist strong from the start', 'revenge', 'shield user', 'shy characters', 'stoic characters', 'strong love interests', 'tsundere', 'unique weapon user', 'unique weapons', 'yandere']",2012,False,media factory,,False,11 volumes,False,v6c2,131.9,4298,2000,3946,1530,5372,2340,3.5,77,,"['702', '958', '3514', '1464', '1556']","[1951, 1187]"
429,Neta Chara,"['Neta Chara Kari Play no Tsumori ga Isekai Shoukan ~Mayoibito wa Josei no Teki ni Ninteisaremashita~', 'Wanna Test Play with Joke Character but Summoned to Another World ~the Lost One Is Designated as an Enemy of Women~', 'ネタキャラ仮プレイのつもりが異世界召喚\u3000～迷い人は女性の敵に認定されました～【ノクターン】']",japanese,"['parent rows calyx', 'shingyou gaku', 'シンギョウ ガク']","['adult', 'adventure', 'comedy', 'ecchi', 'fantasy', 'harem', 'mature', 'romance', 'seinen']","['adapted to manga', 'cheats', 'game elements', 'humanoid protagonist', 'male protagonist', 'mind control', 'monsters', 'polygamy', 'r-18', 'slave harem', 'slaves', 'special abilities', 'succubus', 'sword and magic', 'transported to another world']",2014,False,hifumi shobo,,True,299 chapters,False,c36,107.7,2512,2351,2422,3514,1027,990,3.2,151,,,
6848,Apartment From Hell,['地狱公寓'],chinese,"['black spark', '黑色火种']","['action', 'drama', 'horror', 'mystery', 'psychological', 'romance', 'slice of life', 'supernatural', 'tragedy']","['apartment life', 'betrayal', 'clever protagonist', 'death', 'ghosts', 'male protagonist', 'mob protagonist', 'modern day', 'revenge', 'spirits']",2010,False,qidian,,True,,False,c14,100.7,2000,2000,4654,449,4419,4347,3.8,56,,['20229'],"[7707, 2886]"
4387,Heavy Object EX,['ヘヴィーオブジェクトＥＸ'],japanese,"['kamachi kazuma', '鎌池和馬']","['action', 'sci-fi', 'slice of life']",[],2015,False,kadokawa shoten,,False,8 chapters,False,c8,122.7,2000,2000,5046,423,4291,4447,3.8,20,['937'],,
8262,Oh My Ice Goddess,['Erityian Tribes Series # 3'],filipino,['purpleyhan'],"['action', 'comedy', 'fantasy', 'mystery', 'shoujo']","['beautiful female lead', 'cold protagonist', 'gangs']",2014,,,,True,58 chapters,False,c4,321.8,2000,2000,4590,203,5094,5512,3.7,28,,"['10927', '22157']",
6036,Hero Manufacturing Machine ~A Job to Make Children~,"['Yuusha Seizou Hata~ Kodzukuri Suru no ga Shigoto desu~', '勇者製造機 ～子作りするのが仕事です～']",japanese,['芽中要'],"['adult', 'fantasy', 'harem', 'mature', 'romance']","['aristocracy', 'heroes', 'knights', 'maids', 'male protagonist', 'r-18', 'tsundere']",2016,False,syosetu,,False,132 chapters,False,c19,97.2,3347,2000,2835,2639,1024,1455,3.7,94,,,[555]
12297,VANDREAD,['ヴァンドレッド'],japanese,['mori takeshi'],"['action', 'mecha', 'sci-fi']","['based on an anime', 'male protagonist', 'shoujo-ai subplot', 'wars']",2000,False,kadokawa shoten,,True,,False,v3 illustration,261.4,2000,2000,6418,63,6619,6421,3.0,5,['12296'],,
8002,"I Reincarnated As a Girl in Another World, but It Was Okay Because I Was Together With a Girl","['Isekai Tensei Onna', 'Reincarnated as a Girl', '異世界転生したら女の子になっちまったけど女の子と一緒だから大丈夫だった']",japanese,['超三元豚'],"['fantasy', 'gender bender']","['male to female', 'reincarnated in another world']",2016,False,syosetu,,False,295 chapters,False,c4,327.8,4298,4012,3196,1017,1431,3021,3.7,46,,"['4342', '11575', '17866']",
3267,The Experimental Log of the Crazy Lich,"['ELCL', 'Feng wu yao de shi yan ri zhi', '疯巫妖的实验日志']",chinese,"['angry squirrel', '愤怒的松鼠']","['action', 'adventure', 'comedy', 'fantasy', 'mature', 'seinen', 'xuanhuan']","['age regression', 'apathetic protagonist', 'appearance different from actual age', 'beautiful female lead', 'bestiality', 'betrayal', 'clever protagonist', 'confident protagonist', 'cross-dressing', 'cunning protagonist', 'death', 'demons', 'depictions of cruelty', 'determined protagonist', 'dragons', 'elemental magic', 'elves', 'enemies become allies', 'engineer', 'evil gods', 'eye powers', 'famous protagonist', 'fantasy creatures', 'friendship', 'game elements', 'genius protagonist', 'ghosts', 'goddesses', 'godly powers', 'gods', 'handsome male lead', 'hiding true identity', 'humanoid protagonist', 'kingdom building', 'kingdoms', 'lawyers', 'loli', 'love interest falls in love first', 'male protagonist', 'manipulative characters', 'mysterious past', 'necromancer', 'nobles', 'parody', 'past plays a big role', 'politics', 'quirky characters', 'reincarnated in another world', 'reincarnation', 'romantic subplot', 'royalty', 'ruthless protagonist', 'schemes and conspiracies', 'seven deadly sins', 'slaves', 'strong love interests', 'strong to stronger', 'sword and magic', 'sword wielder', 'system administrator', 'torture', 'tragic past', 'twisted personality', 'wars', 'weak to strong', 'yandere']",2014,True,qidian,webnovel,True,836 chapters,False,c71,184.9,2869,2035,235,9106,1226,176,4.4,618,['9517'],"['6813', '157', '1136', '593', '7818', '3491']","[8938, 8825, 8544, 8302, 8058]"
8098,History’s Best Reincarnation,"[""History's Strongest Reincarnation"", '史上最牛轮回']",chinese,"['that touch of crimson', '那一抹绯红']","['action', 'comedy', 'fantasy']","['male protagonist', 'parody', 'reincarnation', 'weak to strong']",2016,,qidian,,False,1252 chapters,False,c5,260.2,2000,2000,4343,372,3969,4664,3.2,31,,"['1136', '6400', '3453', '20543']",[1303]
28539,The New Gate (WN),"['TNG', 'ザ・ニュー・ゲート']",japanese,"['kazanami shinogi', '風波 しのぎ']","['action', 'adventure', 'fantasy', 'shounen', 'supernatural']",[],2013,,syosetu,,,,False,v2 special,120.3,4298,4673,5965,105,6617,6183,4.0,4,['675'],,"[8531, 8425]"
4615,Oni no Ou to Chigire,"['Together with the King of Demons', '鬼の王と契れ']",japanese,['takao riichi'],"['drama', 'fantasy', 'smut', 'supernatural', 'yaoi']","['adapted to drama cd', 'contracts', 'cowardly protagonist', 'demons', 'male yandere', 'master-servant relationship', 'naive protagonist', 'r-18', 'summoning magic']",2014,False,tokuma shoten,,False,3,False,c8 part150,87.1,2722,2000,1748,1449,3089,2439,3.4,94,,"['15974', '4036']","[8973, 8187]"
4847,Tenonaru Hou e,"['Te no Naru Hou e', 'てのなるほうへ']",japanese,['kuriki shinobu'],"['romance', 'shounen ai', 'supernatural']","['blind protagonist', 'youkai']",2015,,kasakura shuppansha,,True,1 volumes,False,c4 part109,87.1,2000,4697,2815,797,4148,3392,3.8,48,,"['2952', '2844', '4036', '540', '542']",
4613,Welcome to the Country of Cats,"['Neko no Kuni e Youkoso', '猫の国へようこそ']",japanese,"['sugihara rio', '杉原理生']","['fantasy', 'romance', 'shounen ai', 'supernatural']","['amnesia', 'cross-dressing', 'humanoid protagonist', 'spirits', 'transformation ability', 'youkai']",2014,False,gentosha,,True,1 volumes,False,c3 part151,87.1,2000,4673,2185,1004,3354,3040,3.4,63,,"['189', '8129']",[936]
8156,ALLBLACK – Phase#1: Project (Red Lambda Thesis),,indonesian,"['anssen ""fsc"" augustus']","['action', 'mystery', 'sci-fi', 'supernatural']",['amnesia'],2016,True,,,False,,False,v1c1,1289.0,2000,2000,5644,112,2885,6131,3.2,13,,,
5601,Dragged Into the Class Metastasis ~for Some Reason I Was Dragged Into the Metastasis With the Girl Class so I Will Make a Harem!~,"['Dragged Into the Class Transfer ~for Some Reason I Was Dragged Into the Transfer With the Girl Class so I Will Make a Harem!~', '巻き込まれクラス転移\u3000～なぜか女子クラスの転移に巻き込まれたのでハーレムつくります！～']",japanese,"['narita harem king', '成田ハーレム王']","['adult', 'adventure', 'comedy', 'fantasy', 'harem', 'mature', 'romance', 'seinen']","['an*l', 'bdsm', 'childhood friends', 'demon lord', 'elves', 'first-time intercourse', 'f*llatio', 'futanari', 'game elements', 'h*ndjob', 'knights', 'male protagonist', 'master-servant relationship', 'mind control', 'multiple transported individuals', 'older love interests', 'paizuri', 'perverted protagonist', 'polygamy', 'r-18', 'reverse r*pe', 'royalty', 'slaves', 'special abilities', 'student-teacher relationship', 'toys', 'transported to another world']",2016,False,nocturne,,True,78 chapters,,c87,8.2,1908,2812,1458,6315,1153,401,3.4,232,,"['2758', '4779', '4070', '8122']","[7418, 1951, 1718, 1486, 1076]"
755,Grimgal of Ashes and Illusion,"['Grimgar of Fantasy and Ash', 'Hai to Gensou no Grimgar', '灰と幻想のグリムガル', '灰與幻想的格林姆迦爾']",japanese,['jyumonji ao'],"['action', 'adventure', 'drama', 'fantasy', 'mystery', 'romance', 'shounen', 'tragedy']","['adapted to anime', 'adapted to drama cd', 'adapted to manga', 'amnesia', 'beautiful female lead', 'calm protagonist', 'game elements', 'goblins', 'monsters', 'shy characters', 'sword and magic', 'transported to another world', 'world travel']",2013,True,overlap,j-novel club,False,14 volumes,False,,97.1,3347,4006,2005,4381,1530,742,4.1,298,"['1237', '4204']","['506', '2504', '2582', '6687', '447', '625']","[6139, 5462, 4608, 3566, 2901]"
8186,Second Earth,"['Sekando Aasu', 'セカンドアース']",japanese,"['sankaku mikado', 'triangle emperor']","['action', 'adult', 'adventure', 'comedy', 'drama', 'fantasy', 'horror', 'mature', 'psychological', 'romance', 'sci-fi', 'seinen']","['friendship', 'heartwarming', 'legends', 'sword and magic', 'unrequited love', 'wars']",2015,False,alpha polis,,True,11 volumes,False,c8,161.9,2000,2000,4410,311,3800,4924,3.4,22,,['130'],
7156,Celestial Employee,['神仙职员'],chinese,"['innocent', '无罪']","['action', 'comedy', 'fantasy', 'romance', 'slice of life', 'xianxia']","['male protagonist', 'modern day', 'weak to strong']",2014,False,qidian,,True,361 chapters,False,c48,88.3,2000,2000,2866,735,2680,3534,3.2,79,,"['7326', '6842', '6007']",
7497,Black-Bellied Dad,['腹黑小爸'],chinese,"['yin su', '罂粟']","['comedy', 'drama', 'josei', 'romance', 'supernatural']","['black belly', 'boss-subordinate relationship', 'dense protagonist', 'doting love interests', 'female protagonist', 'hard-working protagonist', 'hot-blooded protagonist', 'marriage', 'modern day', 'office romance', 'protagonist falls in love first', 'reverse r*pe', 'younger love interests']",,False,新月文化,,True,10 chapters,,epilogue,72.9,1806,2207,1564,3470,1485,1010,4.4,334,,"['2366', '6956', '20348', '2288', '2370', '8414']","[9403, 8478, 7819, 7639, 6983]"
5316,Caught in My Own Trap,"['Zuo Jian Zi Fu', '作茧自缚']",chinese,"['piao a xi', '飘阿兮']","['drama', 'josei', 'romance']","['cute protagonist', 'female protagonist', 'handsome male lead', 'misunderstandings', 'modern day', 'wealthy characters']",2009,False,jjwxc,,False,30 chapters,,epilogue 3 part33,1.4,2000,2000,2891,1053,4137,2961,2.9,69,,,"[9040, 2942, 1348]"
2068,Totem,['图腾'],chinese,['油炸包子'],"['action', 'adventure', 'comedy', 'fantasy', 'psychological', 'xuanhuan']","['bullying', 'complex family relationships', 'cultivation', 'cunning protagonist', 'death', 'doctors', 'fast cultivation', 'hard-working protagonist', 'hiding true abilities', 'male protagonist', 'previous life talent', 'romantic subplot', 'ruthless protagonist', 'slaves', 'special abilities', 'strength-based social hierarchy', 'transported to another world', 'weak to strong']",,False,qidian,,True,284 chapters,False,c80,95.0,2000,4662,2752,1650,4478,2222,2.9,226,,,"[6965, 168]"
8180,The Immortal Realm Online,,chinese,[],['action'],"['male protagonist', 'mmorpg', 'virtual reality']",,,,,,,False,v1c3,434.0,2000,2000,5721,133,5452,5983,3.6,7,['399'],,
7271,The Sisters’ Underwear Situation,"['Big Sister and Little Sisters’ Underwear Situation', 'Kanojo to Kanojo no Shitagi Jijou.', '姉〈かのじょ〉と妹〈カノジョ〉の下着事情。']",japanese,"['yuzumoto haruto', '柚本 悠斗']","['comedy', 'ecchi', 'romance', 'school life']",['male protagonist'],2015,False,softbank creative,,False,3 volumes,False,v1c2,343.3,2000,2000,5540,313,5720,4908,2.9,34,,"['1256', '12493', '698', '14187', '8122']",
1721,"Ore, Twintail ni Narimasu.","['Gonna be the Twin-Tail!!', '俺、ツインテールになります。']",japanese,['mizusawa yume'],"['action', 'comedy', 'ecchi', 'fantasy', 'gender bender', 'harem', 'mecha', 'romance', 'school life', 'shounen']","['adapted to anime', 'beautiful female lead', 'childhood friends', 'male protagonist', 'male to female', 'masochistic characters', 'tsundere']",2012,False,shogakukan,,False,14 volumes,False,v6c3,127.3,4298,2918,4403,821,4105,3351,3.7,40,,,
8129,That One Time the Essay a Child Wrote over Summer Break was Way too Fantasy,['子どもが書いた夏休みの作文が、ファンタジーすぎる件'],japanese,['aska'],"['adventure', 'comedy', 'fantasy', 'slice of life']","['cute story', 'heartwarming', 'male protagonist', 'oneshot']",2015,False,syosetu,,True,,,short story,2000.0,2600,2378,2698,1344,1567,2570,4.6,166,['13071'],"['6746', '6747', '8122']","[7753, 7384, 5535, 3797, 1942]"
8095,Parasite in Love,"['Koisuru Kiseichuu', 'Koisuru Kiseijuu', '恋する寄生虫']",japanese,['sugaru miaki (fafoo)'],"['drama', 'psychological', 'romance']","['depression', 'multiple pov', 'multiple protagonists', 'older love interests', 'outcasts', 'younger love interests']",2016,False,,,True,1 volumes,,c8-9 (end),1.3,2394,2678,3317,746,4821,3510,4.5,65,"['3281', '3284', '3288', '3299']","['3284', '12493', '14187']","[7819, 3662, 1866]"
7789,The Different World of Demon Lord,['异世界的魔王大人'],chinese,"['happy little handsome', '开心小帅']","['action', 'adventure', 'ecchi', 'fantasy', 'harem', 'romance', 'supernatural']","['beautiful female lead', 'demon lord', 'fantasy world', 'male protagonist', 'sword and magic', 'transmigration']",2014,,qidian,,True,2123 chapters,False,c9,147.8,2000,3696,3503,711,2596,3597,3.6,36,,"['598', '1136', '7743']",
3616,Status Meister,"['Suteetasu Maisutaa ★', 'ステータスマイスター★']",japanese,['なめこ汁'],"['adult', 'ecchi', 'fantasy', 'harem', 'mature', 'romance', 'seinen', 'slice of life']","['cheats', 'game elements', 'harem-seeking protagonist', 'male protagonist', 'slaves', 'transported to another world', 'weak to strong']",2015,False,syosetu,,False,2 volumes,False,c20,107.9,3050,3239,2463,2247,3276,1705,3.2,90,,,
3578,Cheat Skill: “Sleep Learning” ~Heartwarmingly Living the Other World Life~,"['Chiito Sukiru 『Suimin Gakushu』 de honobono Isekai Seikatsu', 'チートスキル『睡眠学習』でほのぼの異世界生活']",japanese,['mj'],"['action', 'adventure', 'fantasy', 'seinen', 'slice of life']","['androgynous characters', 'animal characteristics', 'beastkin', 'cheats', 'cute protagonist', 'game elements', 'humanoid protagonist', 'lazy protagonist', 'male protagonist', 'overpowered protagonist', 'r-15', 'reincarnated in another world', 'skill assimilation', 'sleeping', 'special abilities', 'sword and magic', 'weak to strong']",2015,False,syosetu,,False,25 chapters,,c25,3.5,3680,3678,1489,3288,787,1087,3.6,126,,"['8122', '2696', '6287', '4342', '4699', '3766']","[742, 238]"
